user_id,recommendations
1917,11877 6849 6717 11366 6725 8726 693 11405 12993 7844
1918,9552 9553 6311 5118 57 3047 445 6577 2765 2764
1919,3486 4311 9422 14664 9012 14658 4657 1998 4656 4664
1920,13553 2205 5609 5730 9256 1802 6328 7375 5833 7974
1921,11360 11326 3878 12566 4938 6623 9805 6485 6782 13832
1922,9309 9249 3555 12175 4824 6018 1574 8704 168 12174
1923,14416 10135 4838 11031 6780 10295 3758 7220 7572 6784
1924,11544 15068 5217 2482 2789 4720 2495 129 9356 3571
1925,14736 2873 3845 4599 4403 10818 14458 10570 3072 4063
1926,5983 7377 10829 3854 8784 5201 10836 11961 14999 9970
1927,1748 5946 12575 11306 6982 5424 5677 5676 12680 10902
1928,6827 7968 4562 1294 5633 13032 3571 4913 10484 8270
1929,12525 5676 1748 12611 6982 2393 10902 12926 2839 12575
1930,9418 9409 12229 7701 12754 12122 13337 9407 10669 558
1931,5708 14227 679 5709 9805 7643 9226 12694 12566 4753
1932,4229 7021 2073 4050 6260 3648 6307 3340 8819 2695
1933,4139 395 4145 8159 12075 5451 12730 12375 5847 14751
1934,9913 1751 3043 7525 9923 10380 3409 2501 11485 851
1935,270 14192 11961 5909 10776 4807 4372 12439 14626 11453
1936,14477 14481 11366 14491 8726 11405 6725 693 14486 14535
1937,2979 2108 10025 12566 10870 5384 9803 11274 6623 13366
1938,62 12467 15053 2805 3040 4587 1538 13020 10489 1537
1939,1893 5486 1894 1896 12373 6097 6141 5237 7455 11421
1940,1723 6542 11119 8151 4407 1776 10246 7095 9664 10935
1941,2287 399 4753 6494 7351 2108 8785 7349 10810 2587
1942,11700 12578 15083 2134 5322 1454 2547 7260 11574 6470
1943,5577 1500 8579 5549 9249 1641 4925 168 6543 481
1944,9913 3176 3177 1751 3409 7525 10673 3178 9923 851
1945,8920 6966 4396 8917 12939 6172 14003 5126 6049 7930
1946,743 2524 9913 9164 10378 3399 10376 7525 10379 10377
1947,1522 13391 11274 5381 2587 5383 14528 10025 6775 6187
1948,12945 15016 9880 4077 12558 938 4582 8420 12231 4581
1949,7781 1222 11286 4670 13304 7349 4068 4580 6886 7585
1950,7166 9395 3644 7879 7884 7885 6945 2847 7349 9695
1951,12643 6707 11352 9080 1158 4604 2372 7077 10750 3000
1952,8842 8843 7522 7704 2439 12025 5385 12138 409 7793
1953,6726 2733 1602 3539 1250 1371 4345 4385 4882 10135
1954,7879 1380 7166 12207 2984 2587 7349 5711 2847 615
1955,7131 11664 4723 241 4354 9162 2133 504 7929 3250
1956,1418 10646 1839 5255 2587 1548 6617 12207 3310 6099
1957,9096 5097 5096 991 577 2574 3984 12606 11834 2215
1958,3916 1377 7580 760 7288 3992 2097 11934 11215 8456
1959,5166 10591 5066 6033 7414 7914 12668 8135 1035 1036
1960,226 4874 5633 5458 1014 4976 1051 6726 1280 11874
1961,9913 7525 8996 155 1751 153 10370 3595 3596 156
1962,7165 12566 2847 12925 399 2587 9805 12207 7349 12623
1963,10957 7473 691 14002 15192 9511 6582 14829 9938 3407
1964,12644 2980 2881 10816 4403 8982 8539 3843 9750 7065
1965,14091 13004 5970 9998 8886 8887 5967 14090 9996 7530
1966,5274 4305 4148 15246 14175 5955 11792 1736 42 1598
1967,5270 488 1439 5066 5549 5972 2798 7720 744 463
1968,12578 1728 12391 12047 6537 14354 8145 11574 8335 5383
1969,8254 1354 12548 9173 7099 24 9962 8253 8000 8158
1970,6503 10166 7247 5925 3089 10181 2849 2122 6785 8575
1971,1564 168 5549 9249 4264 11383 9273 4824 10227 4268
1972,1893 7349 5486 12373 3522 8605 2900 6616 5197 1896
1973,6671 9488 6342 8373 8529 914 5464 14739 8134 521
1974,6973 6970 4143 1112 2691 11874 7137 4144 3352 3293
1975,1300 5983 7377 11601 706 11600 658 14959 6485 4207
1976,11717 8624 14600 15167 3010 8628 8629 10980 12977 7444
1977,9913 7525 851 4988 6199 9923 1751 5567 3409 10648
1978,2952 8314 2080 5110 11183 8851 328 9082 9490 3144
1979,10380 9913 10382 1099 8591 10383 11485 10673 3460 7525
1980,2672 2699 4456 6732 3524 5246 4476 10032 4674 8843
1981,10992 4403 12378 4137 7065 3843 5863 13984 2870 1013
1982,13578 11267 11533 8760 8341 8731 13625 6415 2814 6065
1983,3616 14313 3927 2298 3914 12454 1169 6621 7074 394
1984,4303 7937 2977 9502 11873 1127 29 5788 6505 5589
1985,168 4824 9249 5549 4592 5972 1447 5270 7411 2306
1986,12879 4630 3953 709 13551 11769 354 7255 7618 11756
1987,3453 226 5424 8796 43 1737 6987 5790 6433 4976
1988,7572 3615 7220 2618 11031 11849 6784 3758 277 4469
1989,2195 9197 624 7759 466 686 1416 4345 1252 8270
1990,3016 735 12288 12312 6112 919 9495 6765 347 14807
1991,2873 3845 4599 14952 4403 3666 5876 11352 7426 6707
1992,11662 4016 5270 1646 5549 5066 2798 241 13649 1452
1993,6629 11041 4170 1808 12623 7401 7585 6886 8227 10162
1994,2524 742 10379 10376 10377 9164 136 10013 6056 7764
1995,687 758 4202 10829 169 11018 5474 7841 3221 4207
1996,1528 8172 2615 5036 8454 5348 5808 10362 13943 5188
1997,13052 11627 8308 14194 11586 15070 13735 14326 11834 12487
1998,43 8796 2072 1077 10555 1014 4229 2590 3538 1035
1999,10698 4415 4604 7077 1158 10998 12643 10992 6804 11352
2000,8631 11899 14712 3464 5998 13319 14335 7396 13561 7224
2001,8720 6409 3904 2952 2209 3586 1389 5011 969 9148
2002,1371 7759 5217 7560 4385 137 4345 5822 9356 4906
2003,13342 8631 1534 5998 4514 11899 11548 3046 2814 12857
2004,7859 12879 7018 664 915 6774 1720 7255 10859 10109
2005,4079 13487 14897 846 13435 7860 5452 2290 1686 7341
2006,167 6577 11576 821 4824 1439 4271 871 5972 1452
2007,6385 667 2345 12416 7198 1066 6678 1027 1504 8744
2008,11764 11765 15086 10168 2312 2306 13547 9706 4592 7429
2009,7368 6618 1048 11024 14260 15025 10404 1815 11244 12373
2010,4665 12625 12624 4650 6792 14257 11166 8638 9361 5563
2011,11713 6973 6970 7137 4144 1280 4979 2695 6433 2072
2012,2870 12378 1013 10843 4398 10992 8539 8020 1861 12332
2013,8811 8595 6787 7294 10292 11391 10263 6897 2549 12106
2014,661 7946 1753 8024 1025 5375 6114 2108 4630 7567
2015,1272 3529 5503 2063 3751 3616 875 1271 1737 43
2016,8025 5248 10535 1379 1119 5249 3428 8016 11359 4971
2017,4179 12164 2261 10348 2459 2458 2001 9529 4471 2456
2018,7722 9449 5486 1979 12373 1893 6097 4371 1896 6141
2019,13111 13984 7065 4609 2870 7066 10750 9195 9537 10590
2020,11987 9638 1158 12735 3079 12257 5863 7077 5876 3002
2021,5859 231 5352 14008 15036 9822 5244 43 1737 8796
2022,7078 2891 10843 1003 13111 9195 7066 3668 10857 3416
2023,13530 3719 12980 10809 9972 6670 12342 11026 260 8680
2024,12575 11306 5946 4508 1748 2393 2839 13837 5676 10902
2025,9682 6189 13832 12623 9805 13458 399 7349 8687 3878
2026,11533 7228 8341 6065 13312 8333 342 7234 11231 13625
2027,2329 2328 7036 8553 1280 2072 6433 2695 4143 1014
2028,2403 12890 277 10180 11322 11401 5685 1523 8321 1196
2029,2856 10746 13823 5010 13080 5495 12712 10609 13811 13283
2030,7949 13759 7947 6240 10025 6162 6238 3878 2108 12566
2031,8539 9754 8980 7065 2874 2873 12378 8020 4398 2870
2032,5066 8577 3225 1439 4093 1550 4757 8654 1567 2024
2033,1862 1144 14751 14458 8020 7554 12378 2870 9749 11922
2034,1052 196 5270 5791 202 1081 11290 5505 3291 2415
2035,1870 5832 11036 5633 11680 8635 7968 3830 4874 7315
2036,1617 1620 1624 1622 611 6016 10893 6015 2528 9913
2037,1748 10181 8024 3755 8614 3754 661 2839 6982 2108
2038,2379 2380 9853 7064 6431 3002 12733 12738 12895 11347
2039,6012 753 5972 848 5066 1439 7720 11383 5270 7697
2040,9399 14300 10677 8550 12872 10028 12771 924 13212 10911
2041,14508 2178 14452 2928 168 7110 10973 2763 1993 3195
2042,576 1225 9833 5976 8120 4152 14672 2915 5735 9721
2043,5972 3225 11383 6577 1439 488 5549 5270 2798 287
2044,488 5315 6813 744 1567 2024 6375 1439 5552 1452
2045,3292 15083 13196 6623 4303 5379 11700 12578 7379 347
2046,9725 11182 6122 9383 14505 1337 7854 7853 11144 13846
2047,9678 8901 2090 5160 186 10831 5837 1797 5032 12310
2048,4963 8482 8915 225 1763 4119 6489 9033 3468 4491
2049,6362 10750 7066 1711 13984 3667 3666 7065 9746 2870
2050,11842 3522 3118 12960 6479 7639 2587 4696 13140 1435
2051,3109 7646 1079 10548 4976 1014 1051 3453 226 2989
2052,15128 5424 5105 10251 1054 1687 2071 2839 4874 4873
2053,10090 5867 2890 1771 13786 7094 5440 7215 9173 13565
2054,6907 14313 1169 13942 6621 7074 394 13829 14916 1010
2055,5363 8426 10782 5374 5368 4174 8226 5347 5371 6750
2056,1700 14885 6183 15188 8123 908 2108 12566 9805 13961
2057,10199 13185 11850 12472 10788 13683 529 7427 5687 5843
2058,5383 8335 15270 12547 1655 568 12576 5381 221 3878
2059,2108 14115 2287 2870 11805 7065 13984 6623 10754 341
2060,970 8624 12029 5374 8664 15167 980 10036 8628 8629
2061,3014 8855 1385 1418 4264 769 3710 4026 5270 11383
2062,4988 6199 7165 7283 5835 7166 2587 8273 120 7349
2063,1999 8624 15167 8629 8628 970 3010 980 8627 8632
2064,244 414 1439 5718 6399 515 1329 14295 8448 858
2065,6701 12002 3570 9780 5951 7189 31 9580 14783 8289
2066,12085 5477 2750 4947 1540 4583 1454 6186 7654 859
2067,171 6086 633 6855 165 3396 5917 10125 632 5904
2068,6994 14337 11100 11493 14657 6488 7887 8178 15047 1891
2069,13427 5564 4641 9559 9354 6796 9766 11207 13800 4058
2070,4086 11364 4088 2441 3914 3927 9879 3040 14355 977
2071,1280 1086 2825 2695 4979 9478 1037 4050 1081 1049
2072,12343 1205 2702 14448 12055 304 11195 13910 521 492
2073,6623 6188 2438 3878 12566 6494 13204 9805 6247 6251
2074,4592 1439 5972 5270 2306 7512 5066 11383 4271 241
2075,14091 8887 13004 9998 5970 5967 11692 14090 9996 7530
2076,6271 5371 2017 3304 9355 5372 8426 9226 5368 13180
2077,2456 2001 2459 12031 2460 10347 7631 11271 5549 4178
2078,9080 10754 13984 7065 11532 4060 11434 8542 1003 13111
2079,10965 12813 488 744 14928 163 1459 9309 13851 12175
2080,4423 6929 6248 4192 6860 11159 4427 10739 2326 504
2081,3351 3215 148 5491 1049 1250 1413 690 14385 14505
2082,2063 2691 3352 5458 1112 8796 1737 43 2072 3751
2083,9913 7525 7520 6891 3409 7371 851 8792 9923 9927
2084,13006 4330 13345 12426 13188 1534 1166 1535 7396 14712
2085,5278 4948 6887 10644 7434 8711 4798 12135 6886 4807
2086,3828 2658 14973 13910 1965 4820 3841 2808 14002 2163
2087,12511 14150 13734 11753 2365 4136 11267 8804 437 10576
2088,1634 13800 4086 13801 977 13802 12946 14355 12559 4087
2089,4745 4746 12897 7252 1927 14833 11238 394 5383 2390
2090,2097 11934 11904 7400 10571 3992 12191 8680 7621 9186
2091,9645 7554 2874 9644 2875 4599 402 2871 9625 13060
2092,10843 13111 13984 2870 12378 4398 12376 1775 7066 5686
2093,8631 2614 4330 6716 13561 14335 7396 13613 10208 3464
2094,894 2366 1439 292 4090 7929 504 7833 241 3225
2095,1639 7411 11158 2309 463 5972 1439 5549 11960 5270
2096,3534 2360 8925 1280 43 1737 8796 2720 3525 6726
2097,3648 4934 7491 5540 8819 14102 1650 1652 138 3645
2098,12702 10800 1253 10801 4526 8355 8547 11530 1470 13161
2099,6762 1333 9913 8195 2135 2738 2072 7525 8578 9927
2100,160 12337 6128 5 157 6003 5634 502 14676 8896
2101,1038 1103 1280 1279 1037 43 1737 8796 2072 1081
2102,13770 4444 1178 12466 13545 12972 8356 11632 4466 9213
2103,1035 1036 10459 5047 9152 5097 5166 6726 10591 1033
2104,7472 4305 13117 12520 716 563 8782 13597 6122 14505
2105,9318 7697 4762 6038 5538 4213 9162 1439 7723 8654
2106,9696 1267 4982 613 7312 5244 12893 10457 4455 2852
2107,13413 10291 11832 5753 3214 8811 9005 9024 9773 10965
2108,3098 3099 11960 10839 9048 469 10298 4242 1405 6999
2109,6804 4743 10994 5846 10990 5845 9854 10627 10998 10754
2110,5486 1896 1979 12373 1893 6097 5237 7455 6141 2911
2111,15099 924 2678 12872 10028 8550 9246 7196 12494 13682
2112,5151 4540 8340 271 4727 4518 8001 2172 15272 6303
2113,5270 5549 1439 686 5066 812 168 624 5972 7720
2114,1687 4146 3531 5099 1054 6726 4873 3528 189 3749
2115,5972 6920 15227 887 1439 5270 770 11383 7932 865
2116,3717 15187 3720 8194 6561 5295 12422 6984 5816 328
2117,5549 5066 168 5270 4271 1439 11383 503 9249 869
2118,3014 182 5549 4264 1418 4082 8705 9249 168 11383
2119,9825 6886 10398 5486 12410 3988 7455 1896 4948 5283
2120,10163 1516 11818 7720 488 5270 1439 4383 463 5066
2121,13032 10343 14641 4421 11770 4305 3571 12899 10675 29
2122,3745 1176 4481 10109 5644 1699 6485 14146 11142 13693
2123,2741 12425 14879 2742 13334 13327 10206 13624 4514 1165
2124,1462 9405 11552 8471 5887 7749 13596 15026 14489 14193
2125,1013 10698 2998 1721 8539 10818 8849 2373 7784 7065
2126,8238 1 14659 12366 14544 8779 8687 11680 9083 9761
2127,1862 1863 12349 4138 7554 14751 2373 12643 10987 10199
2128,5270 5549 5066 753 1439 11383 5972 2798 1452 4592
2129,6003 6128 160 15109 8324 2597 3169 14381 14676 5
2130,9052 1351 14604 7123 15184 14605 14089 14550 11185 1219
2131,11548 8728 1342 12774 3045 12816 7333 3882 4136 2365
2132,5887 13144 7347 15176 6584 14950 12338 14424 15177 8374
2133,9052 1351 14604 7123 15184 14605 14089 14550 11185 1219
2134,7525 9913 10673 8591 10380 9206 11485 9897 611 2190
2135,8983 6804 2370 2374 3094 7093 7077 13792 9757 12735
2136,11383 3225 4082 3557 9811 11317 2586 7240 463 7239
2137,3292 612 5549 618 5777 6623 1429 12566 3671 7949
2138,6143 1439 4032 5723 323 7717 5549 463 5066 5270
2139,5060 8002 10911 13212 7518 7231 7808 3184 7809 624
2140,10269 10271 10272 7458 2287 10836 6513 3118 6626 14999
2141,13433 11362 13532 14809 5909 1885 13246 1884 13253 9230
2142,3274 3275 5838 5828 12069 5835 9348 2789 3641 88
2143,7709 3654 9913 9927 10400 7525 6434 8811 5313 10380
2144,9913 1751 5281 3409 851 10380 10673 10382 10383 11485
2145,15121 15122 3749 15123 15124 1036 1035 9940 3795 3756
2146,7888 7649 7643 7889 615 14006 9557 13691 4754 4386
2147,4059 8632 2666 1162 5828 3275 11970 8393 2613 2612
2148,14312 11759 4271 11461 10602 1439 4196 4757 5069 8654
2149,3813 3263 2828 14845 2829 9589 1311 7618 3539 12879
2150,1771 13702 7094 1778 11569 13565 10543 2890 11641 1829
2151,8634 14236 14225 14571 14665 11165 14226 10489 9303 11463
2152,287 6623 12566 6494 7525 9805 6188 3878 2587 2108
2153,6726 1280 43 1737 8796 6433 4874 2072 12710 5633
2154,1079 3109 2064 2199 7725 12424 9913 2703 3734 7021
2155,4592 11383 4762 5972 2312 488 1439 5270 5549 5066
2156,1259 13632 4889 8789 1838 5486 1946 12846 7893 5246
2157,13200 12008 3046 13731 12007 2814 4330 1167 13354 13188
2158,4599 2874 7554 10199 10819 3081 14751 1314 12377 13060
2159,8116 14202 14069 14425 4968 12048 1065 5519 1063 907
2160,241 8195 10178 796 3149 5549 143 7525 131 2307
2161,4921 5633 4874 9356 5836 4385 5217 4923 2155 4562
2162,9310 1104 9311 3569 9585 9312 8591 10380 851 3149
2163,5541 3476 11383 1439 504 8704 10602 12175 11461 7697
2164,7606 10205 6493 9199 1387 5381 7946 6504 5378 12575
2165,8669 6114 3138 14254 13729 661 5714 1753 5881 11769
2166,6172 10151 12623 2437 11041 4561 7401 6187 1111 1808
2167,15038 5229 14638 12313 9001 14155 4038 5228 14453 5254
2168,5228 15038 13077 12648 9761 5229 8378 9100 6282 913
2169,1225 8398 7806 8700 2015 10036 5358 2833 4697 12067
2170,5270 11360 5972 1439 1646 5066 5549 821 4271 488
2171,10965 13851 414 14811 4453 6424 8480 253 11929 8811
2172,5188 14590 10964 6121 8985 6991 7675 6384 314 11363
2173,2155 15021 7330 12336 15022 4905 4638 4904 4903 4895
2174,6886 7173 7401 4562 2287 11055 4068 12623 4170 7585
2175,8097 12337 11094 4385 4345 13031 1294 4921 6403 10135
2176,13856 3448 10863 2267 11355 11131 14313 8664 12278 5395
2177,7613 1516 5051 13862 4536 608 11575 12141 11989 8574
2178,1127 7649 5939 4455 7643 7888 231 11575 613 5352
2179,8762 1993 1439 5270 4271 6375 5066 1447 2703 789
2180,2097 10571 11934 12191 3992 4787 10227 3924 14447 12714
2181,1439 2456 5270 2459 2458 5972 5066 2798 6577 821
2182,13141 11661 10558 14235 11733 277 11029 4280 1794 12213
2183,143 3909 2076 2077 2075 5486 1893 1896 1979 12373
2184,12494 3835 9002 14910 8293 12102 5817 15114 12579 10588
2185,12578 8145 8335 11574 2391 5383 7379 4125 15083 1454
2186,4263 9296 844 10339 2354 4732 5972 1517 10317 4113
2187,5549 5270 168 624 11727 5066 9249 1639 171 7718
2188,1500 630 11460 14585 14577 9182 12689 1453 4385 5217
2189,2870 9748 12378 13984 8020 8539 11802 12376 9754 9746
2190,4874 7042 6726 3734 3538 2590 11290 9478 2072 1280
2191,15167 970 8628 8629 3011 12977 4887 980 13361 14600
2192,11108 14803 9795 4329 14374 9788 14408 12500 10563 12506
2193,7554 9645 2874 4599 2875 14751 402 13060 8983 9644
2194,5549 1404 1641 4925 481 2755 4468 168 171 5720
2195,12566 9805 10025 2108 7950 6785 6109 3878 4170 6782
2196,12083 6625 15059 9267 13694 11589 9699 12391 1631 2049
2197,3 9913 743 742 9164 10376 2524 7525 3149 10377
2198,8796 43 1014 3453 226 5424 6110 6726 2072 6987
2199,9192 1158 12643 2369 12735 6707 10992 5863 6804 2370
2200,13342 1534 8906 13235 14084 12745 7396 14879 4516 2815
2201,879 871 8403 4271 10163 868 866 869 1047 11818
2202,10125 6086 3770 1394 3396 6855 10038 7925 15285 14431
2203,9913 10564 7525 5151 10712 8195 10673 2738 3409 5150
2204,6331 4047 4594 4652 10684 3395 12188 15127 5506 3591
2205,2524 3399 743 10378 10376 10379 10377 9164 7764 10013
2206,10980 7444 13307 8213 1998 2668 13814 3563 12949 9015
2207,9430 11206 6003 12213 160 5634 12645 2660 5 2597
2208,4762 9249 4824 168 9309 182 6018 4264 1439 12021
2209,15176 6584 14950 12338 6621 8374 14424 15177 12497 7163
2210,5217 3319 3378 5825 3379 3571 7759 9356 7968 125
2211,914 7988 8529 7408 3980 947 7409 14739 4280 13300
2212,2744 12425 8631 11899 13319 1165 13327 14335 5998 13353
2213,1668 14005 7705 10329 7707 11527 4013 11235 7499 13637
2214,5726 5793 4156 11695 7247 11103 1633 10343 5576 1196
2215,10362 2786 14963 7917 8172 2221 8669 134 8140 1547
2216,1484 1038 1103 2072 7417 2345 11830 10494 12102 1930
2217,8574 9365 8397 10432 6803 12011 9211 4016 9509 11454
2218,9913 7525 8811 9923 851 1751 10673 10380 3409 7373
2219,6754 2614 4751 8709 13425 13224 8631 12323 5570 13613
2220,4229 7021 2073 2952 4295 1474 8314 11183 3144 9484
2221,4172 9092 5708 363 13196 6494 13536 6504 5378 7525
2222,2582 5150 9926 11924 869 4370 879 8403 871 9908
2223,3249 6773 7809 4869 11961 4807 8956 4798 7841 10829
2224,6848 13769 6010 2006 2749 14724 10108 10146 5806 7793
2225,6410 5281 605 202 5791 9913 6074 5575 3407 10201
2226,13691 2984 3091 9557 7897 13690 13069 6503 14006 615
2227,1639 2213 2044 488 11064 11069 744 12516 2552 4871
2228,13313 11479 7926 9924 12811 4635 9928 7730 2120 8972
2229,4771 7929 758 5580 241 504 7901 3225 5972 7348
2230,7106 10703 4800 14572 9961 6619 9682 6189 12131 6238
2231,1723 6542 14763 8151 1724 11119 4407 11873 1001 1155
2232,1862 1863 7427 10199 10987 13683 14751 4626 7554 5447
2233,6505 3998 557 5375 661 12712 11101 6494 29 13832
2234,12302 12301 8109 5270 1439 5066 2798 748 7720 5972
2235,12369 12643 6707 12367 11352 1777 6705 9192 12368 5876
2236,15191 4921 14809 4891 11094 7561 3565 4562 3239 4385
2237,4194 11383 1439 1567 9249 2024 10602 4264 1568 7697
2238,2699 9394 3524 5249 1379 1380 5248 8021 5246 5244
2239,6513 2287 4170 12623 12566 5197 6886 3522 4697 4459
2240,1193 439 3821 11466 13370 10268 5987 3680 96 5158
2241,11818 732 7314 3017 10416 1255 12570 6382 4558 3879
2242,5147 2261 2657 1668 7705 10169 11527 10329 11818 13637
2243,3802 10358 3418 9553 6311 3047 57 13523 3910 2319
2244,6140 4344 3328 9348 5820 2789 13462 6138 5220 9946
2245,7554 4599 10843 9645 14751 7065 1003 13111 13984 9628
2246,6204 495 6296 7904 3269 1197 1199 5717 1439 5552
2247,12966 11849 3615 13196 5379 12803 4339 13293 7977 4385
2248,6018 4032 5723 1447 1439 2306 4824 821 5552 4271
2249,4824 4271 4592 821 7223 1439 1993 5972 5066 2306
2250,7364 2607 3197 577 102 1392 991 11105 9096 2215
2251,7495 6434 9913 3960 10673 10291 5314 10380 6390 9694
2252,7709 5041 504 5972 6577 1439 11389 241 1646 5974
2253,14377 13619 9574 10038 13383 8035 11740 3289 12560 3872
2254,11383 168 9249 4264 5549 1439 4824 1564 1574 10602
2255,6433 3453 226 1051 2676 4976 6726 2722 1041 1280
2256,1592 6597 11910 5357 1495 6587 10836 14999 5653 1869
2257,11383 4762 5552 4262 769 1439 4824 1567 2024 1453
2258,14398 8093 352 12870 12740 13819 5258 4650 7825 13003
2259,11558 14149 15 1740 10722 10456 15005 13145 5559 14255
2260,10967 7312 8085 7499 11980 2206 14005 471 8882 15194
2261,3748 1086 6860 1280 1081 3293 5633 4874 6726 10235
2262,5486 6141 2086 9558 1848 1979 10684 1893 12373 11038
2263,8574 5377 10432 191 9362 681 4546 15119 10867 12011
2264,5110 8314 1949 13037 9532 2952 11587 14121 7551 3924
2265,2414 13839 14175 7712 11401 10153 5920 1523 2918 9509
2266,3792 11072 72 14517 219 9899 9287 5032 8068 5300
2267,3694 4403 7065 4407 9852 12376 10818 8020 8539 4137
2268,9913 7525 10380 10673 851 10382 8591 7164 11485 6434
2269,4973 9508 3977 213 10809 12342 9500 8760 1304 10507
2270,1120 12948 1119 8025 3428 1379 1380 8029 5249 5244
2271,10461 12734 1320 12735 12934 10992 3106 12935 13785 15027
2272,770 5270 4180 2798 1439 6375 821 3225 7720 5066
2273,8002 6773 5205 4410 4798 11504 6771 7019 4807 8956
2274,8219 2547 12855 476 6638 14215 5158 5322 8479 11117
